Views,Duration,Likes,Comments,Category,Title_Length,Channel_Subscribers,Channel_Views,Video_Age,Average_Video_Views,Hashtag_Count,Audio_Language,Total_Videos_Posted,Channel_Size_Num,Channel_Age,Title_Sentiment,Engagement_Rate
375766,1589,7614,2151,5,31,3160000,1810719942,78,683032.795926065,0,16,2651,3,2537,-0.437499999999999,0.30901898734177213
6738604,16,289569,3146,3,86,17900,6792449,95,161724.976190476,3,63,42,1,288,-0.549999999999999,1635.2793296089385
374526,466,8645,229,10,44,56300,2329593,412,3386.0363372093,0,43,688,1,4859,0.227272727272727,15.761989342806396
41084447,12,1765680,11699,10,94,5380000,2974895981,304,4249851.40142857,8,63,700,3,1343,0.0,33.0367843866171
1160858,1351,76359,9950,10,39,806000,67841212,413,611182.09009009,0,16,111,2,3564,0.0,10.70831265508685
29985,26,1174,10,3,27,4550000,599725155,605,103010.160597732,0,16,5822,3,6315,0.2,0.026021978021978025
5528441,79,260595,16946,2,46,5210000,1562892567,67,2776008.11190053,0,16,563,3,4802,0.0,5.327082533589252
3000602,12,120568,1957,10,88,763000,245116680,88,1047507.17948717,7,63,234,2,799,-0.699999999999999,16.05832241153342
3449232,18,47551,17,6,53,4460000,3444063300,103,1079982.2201317,2,63,3189,3,1129,0.75,1.0665470852017938
78692,2231,2684,90,10,84,46300,961003,166,12813.3733333333,0,33,75,1,437,0.0,5.991360691144709
977251,1562,21104,3793,3,42,34800000,25803846838,72,6934653.8129535,0,16,3721,4,4382,-0.833333333333333,0.07154310344827587
53979439,25,794612,0,6,59,6330000,3896940385,886,967943.463735717,0,17,4026,3,1921,0.733333333333333,12.553112164296998
1041811,43,41305,412,10,97,560000,212959997,117,768808.653429602,4,16,277,2,1530,0.213636363636363,7.449464285714286
1324416,21,76980,231,10,90,5380000,2974895981,7,4249851.40142857,7,63,700,3,1343,0.0,1.4351486988847584
183943,703,6127,455,2,41,438000,30339509,2173,25953.3866552609,0,16,1169,2,4395,0.5,1.5027397260273971
2107068,12,91916,2964,10,86,15900,2533395,56,17352.0205479452,6,63,146,1,335,-0.699999999999999,596.7295597484276
2258247,80,34224,1852,3,21,9220000,7355315981,39,1734335.29379863,0,19,4241,3,4464,-0.699999999999999,0.3912798264642082
74602,962,2269,215,2,51,20700,1177887,82,2588.76263736263,0,63,455,1,1694,0.1,12.0
90959374,27,1598304,4090,3,50,16900000,14659355679,572,9965571.50169952,1,63,1471,4,4759,0.0,9.481621301775148
6793034,1086,2008,114,3,54,11600000,6804293050,148,12439292.595978,0,16,547,4,2557,0.0,0.018293103448275862
208544,18,5404,81,10,46,1590,441989,91,4054.94495412844,4,63,109,1,153,-0.699999999999999,344.9685534591195
22353115,19,226121,650,3,57,4320000,4720935466,190,6983632.34615384,0,16,676,3,3340,0.5,5.2493287037037035
1940810,18,107131,4351,5,73,3710000,1784005177,140,2872794.16586151,3,63,621,3,1726,-0.599999999999999,3.0049056603773585
1985180,478,41813,2001,6,40,44700000,11401890191,2199,1241359.84659771,0,16,9185,4,2867,0.0,0.0980178970917226
58270,56,2511,125,3,36,611000,367627734,6,775585.93670886,1,17,474,2,511,-0.449999999999999,0.4314238952536825
412035,26,10444,368,10,67,15100,2727490,863,9990.80586080586,0,63,273,1,1108,0.227272727272727,71.60264900662253
1052831,246,17399,430,2,53,28800,2778648,1432,30873.8666666666,0,16,90,1,1948,0.142857142857142,61.90624999999999
884502,747,14937,313,9,77,42300000,8199750579,2449,35948.366837938,0,16,228098,4,5689,0.0,0.03605200945626478
2415660,761,83574,1478,2,39,6150000,475407861,738,448921.492917847,0,19,1059,3,6270,0.5,1.382959349593496
597302,1047,29645,1346,2,56,2810000,540960352,1241,314877.969732246,0,17,1718,3,2194,0.0,1.10288256227758
1219707,716,24530,619,9,85,42300000,8199750579,2417,35948.366837938,0,16,228098,4,5689,0.0,0.05945390070921986
884340,670,48097,4635,2,96,667000,23086198,8,641283.277777777,0,31,36,2,26,-0.6,7.90584707646177
423922,446,16584,988,12,49,283000,14077165,203,54562.6550387596,0,16,258,2,2909,0.0,6.209187279151943
2208264,706,12828,0,2,56,1360000,310151830,1662,269229.019097222,0,16,1152,3,4080,0.0,0.943235294117647
1566539,634,36489,4217,6,46,44700000,11401890191,1370,1241359.84659771,0,16,9185,4,2867,1.0,0.0910648769574944
1210736,571,50907,2143,10,25,4860000,307689684,2272,143645.977591036,0,16,2142,3,3830,0.0,1.0915637860082306
868942,772,50737,5374,2,91,667000,23086198,11,641283.277777777,2,31,36,2,26,-0.9375,8.412443778110944
145677,91,1236,22,2,11,1150000,216717490,2510,185545.796232876,0,16,1168,3,6536,0.0,0.10939130434782608
136634,641,3191,675,13,35,1000000,636700656,5,305079.375179683,0,63,2087,3,2133,0.0,0.3866
379836,1161,19595,674,6,62,2450000,204158790,696,190624.453781512,0,16,1071,3,3958,0.0,0.8273061224489796
1281398,522,86981,11252,2,88,667000,23086198,17,641283.277777777,1,31,36,2,26,0.0,14.72758620689655
36566,2167,3659,249,5,49,249000,72915527,5,55364.8648443432,1,16,1317,2,5002,0.0,1.5694779116465865
551059,596,26670,603,2,39,724000,33754663,493,143028.233050847,0,17,236,2,4162,0.0,3.7669889502762435
602730,1102,20804,2486,2,27,724000,33754663,322,143028.233050847,0,17,236,2,4162,0.0,3.216850828729282
823577,433,40936,1298,2,34,724000,33754663,722,143028.233050847,0,17,236,2,4162,-0.5,5.833425414364641
889708,689,50595,5523,2,68,667000,23086198,10,641283.277777777,0,31,36,2,26,0.0,8.413493253373314
1624129,743,18639,1445,8,37,3740000,1747315459,289,112853.8047536,0,16,15483,3,6791,-0.05,0.5370053475935829
30511232,185,36013,0,4,85,321000,113755536,647,304159.187165775,0,17,374,2,655,0.0,11.219003115264798
37153616,631,1020261,14293,2,46,1620000,126106994,1551,433357.367697594,0,16,291,3,1653,1.0,63.86135802469136
752283,548,43559,5083,2,60,667000,23086198,15,641283.277777777,0,31,36,2,26,0.0852272727272727,7.292653673163418
921115,512,23733,1636,10,39,3790000,1842597624,2095,199221.280570872,1,16,9249,3,4279,0.0,0.6693667546174142
38276933,1332,18012,0,3,56,3530000,1943971991,908,4428182.2118451,0,16,439,3,2557,0.5,0.5102549575070822
1754753,59,144594,1484,2,59,2260000,2624631196,1304,2540785.28170377,1,19,1033,3,2561,0.5,6.463628318584071
740336,360,22406,1290,8,46,12500000,3641235708,613,2053714.44331641,0,16,1773,4,3974,0.0,0.18956800000000001
18057583,23,691705,1194,10,49,50000,45997022,901,64241.6508379888,0,63,716,1,2480,0.0,1385.798
2347536,32,70608,1101,2,51,505000,109314174,945,47923.7939500219,1,63,2281,2,1475,1.0,14.199801980198021
1165432,54,87539,807,10,100,996000,192619919,722,186828.243452958,8,17,1031,2,1348,0.0,8.87008032128514
5279770,561,118386,7926,2,43,345000,117282997,2809,953520.300813008,0,63,123,2,2884,0.6,36.61217391304348
797694,628,47093,2794,2,91,667000,23086198,10,641283.277777777,1,31,36,2,26,0.175,7.479310344827586
562888,16,10754,16,12,60,6740,1617195,1051,2454.01365705614,0,31,659,1,1640,0.75,159.79228486646883
1968174,60,98919,1968,10,56,623000,391449317,1004,668002.247440273,0,16,586,2,1165,0.8,16.193739967897272
681626,613,53375,3957,2,75,667000,23086198,16,641283.277777777,0,31,36,2,26,0.195075757575757,8.595502248875562
470276,2268,17917,967,6,46,32800,1239951,211,65260.5789473684,0,16,19,1,2723,0.08,57.573170731707314
846750,564,51304,3411,2,97,667000,23086198,11,641283.277777777,0,31,36,2,26,0.2,8.203148425787106
35219,80,1122,11,10,45,265000,117244533,448,32906.1277013752,0,16,3563,2,2356,0.7,0.42754716981132074
23369162,299,438947,16171,3,16,15200000,17117218156,2303,1892450.87407407,0,16,9045,4,4198,0.0,2.9941973684210526
3548855,38,142648,2512,10,33,3790000,1842597624,208,199221.280570872,0,16,9249,3,4279,0.5,3.8300791556728235
41808,968,6438,525,3,87,271000,81570027,6,84616.2105809128,0,17,964,2,1764,0.242424242424242,2.569372693726937
3227310,58,243435,411,2,68,282000,227670126,602,449940.960474308,3,16,506,2,1172,1.0,86.47021276595744
238727,28,9313,193,2,31,1870000,550320696,922,332922.381125226,0,16,1653,3,2776,0.0,0.5083422459893048
279654,53,11065,4,2,47,4770000,412330902,93,47850.8648021353,0,16,8617,3,5561,0.5,0.2320545073375262
199173,34,8238,49,2,50,277000,15529929,1246,31373.5939393939,1,17,495,2,2013,0.33,2.9916967509025274
30154483,60,1633068,5647,2,30,2290000,321861956,557,1018550.49367088,0,16,316,3,1973,0.0,71.55960698689955
447991,418,17892,473,10,41,25400,2315166,2286,77172.2,0,16,30,1,2315,0.285714285714285,72.30314960629921
145730,651,4473,220,13,46,1140000,613996970,6,230479.343093093,0,19,2664,3,4331,0.0,0.4116666666666667
9371853,161,132882,2776,7,57,6750000,5992255077,1837,12615273.8463157,0,16,475,3,3232,0.0,2.009748148148148
903824,37,49309,395,10,46,1730000,211687282,845,322202.864535768,0,63,657,3,1738,0.8,2.873063583815029
4577087,44,139220,1446,10,25,481000,254796202,613,452568.742451154,0,63,563,2,711,0.2,29.244490644490647
190119,552,8281,307,10,64,5820000,1261148903,1557,743163.761343547,0,31,1697,3,2728,0.0,0.14756013745704466
230221,722,3700,214,10,66,25600000,2827312576,3203,572562.287565816,0,16,4938,4,6619,0.0,0.0152890625
293050,806,2262,18,2,30,10300,5432162,2680,25991.2057416267,0,63,209,1,6116,0.2,22.135922330097088
236698,49,11844,184,10,39,433000,723325145,1179,755036.685803757,0,63,958,2,3096,0.0,2.7778290993071595
22372,24,1478,28,2,39,229000,66579916,633,85249.5723431498,0,19,781,2,2264,0.0,0.6576419213973799
16320,1029,1566,843,3,48,4050000,3643745160,4,1125654.97683039,0,16,3237,3,1090,0.05,0.05948148148148148
54027,60,3673,47,2,28,6350000,526690675,267,909655.742659758,0,31,579,3,5000,0.285714285714285,0.05858267716535433
235355,318,4574,321,10,22,1730000,98142101,3083,82472.3537815126,0,16,1190,3,6465,0.0,0.2829479768786127
122288,2327,4368,442,3,40,1270000,288485213,5,312890.686550976,0,16,922,3,4283,0.0,0.378740157480315
297339,488,11002,507,3,37,1050000,160394083,2594,101708.359543436,0,16,1577,3,3777,0.375,1.096095238095238
6968911,37,300173,1460,2,66,56100,25639370,520,776950.606060606,0,31,33,1,598,0.553333333333333,537.6702317290553
906803,517,53263,4230,2,87,667000,23086198,13,641283.277777777,0,31,36,2,26,0.4,8.619640179910045
420697,17,20652,166,2,42,198000,27340718,676,2725.89411764705,1,31,10030,2,2485,0.0,10.514141414141415
2075339,690,47631,1414,9,95,42300000,8199750579,3545,35948.366837938,0,17,228098,4,5689,0.0,0.11594562647754138
16314,120,1350,72,10,75,384000,12109976,770,63072.7916666666,0,63,192,2,2009,0.0,0.3703125
3967787,59,262576,3867,10,26,239000,331511151,112,239013.086517664,1,63,1387,2,969,0.0,111.48242677824267
7733195,57,491411,5322,5,64,8900000,13667673087,1194,4792311.74158485,0,63,2852,3,1845,0.0,5.581269662921348
778635,768,25786,2977,2,43,1020000,99095791,1518,95744.7256038647,0,16,1035,3,2733,0.0,2.8199019607843137
2541413,174,17767,0,2,95,87700,16980903,1878,68748.5951417004,1,16,247,1,1953,0.0,20.258836944127708
155819,29,0,384,10,34,10300,1078023,793,44917.625,0,63,24,1,837,0.0,3.7281553398058254
470349,11,31282,302,10,98,996000,192619919,687,186828.243452958,9,17,1031,2,1348,-0.075,3.1710843373493973
1892735,34,98666,661,2,30,2260000,2624631196,866,2540785.28170377,1,19,1033,3,2561,0.5,4.3950000000000005
889443,507,51847,4643,2,88,667000,23086198,9,641283.277777777,0,31,36,2,26,0.3125,8.469265367316343
1687129,23,71193,287,2,98,18600,7059035,1289,320865.227272727,3,63,22,1,1368,0.5,384.30107526881716
1989285,37,89806,220,2,69,56100,25639370,516,776950.606060606,1,31,33,1,598,0.553333333333333,160.4741532976827
362747,24,17304,148,6,41,510000,410296797,1251,617916.862951807,2,63,664,2,4584,0.5,3.4219607843137254
31297,223,5212,767,8,99,380000,633083603,4,72319.3514964587,1,19,8754,2,5880,0.0,1.5734210526315788
5441073,17,355333,5526,10,80,121000,58777562,362,207694.565371024,2,63,283,2,595,0.0,298.2305785123967
2442631,38,128047,1863,10,72,5770,2551484,721,55467.0434782608,3,63,46,1,1447,0.5,2251.473136915078
644559,16,17191,118,2,99,25000,3795404,950,9123.5673076923,5,31,416,1,2560,0.0,69.236
371342,19,11674,331,10,83,39600,12933721,796,41454.2339743589,5,63,312,1,920,0.2,30.315656565656568
116694,183,299,2,2,59,38100,12678865,1571,10233.1436642453,0,16,1239,1,5211,0.0,0.7900262467191601
14718340,1488,1279732,116112,2,65,26800000,3771901647,276,5706356.50075642,0,31,661,4,4395,0.0,5.208373134328358
696883,796,23965,3929,8,94,3200000,1659546333,6,205465.684412529,0,63,8077,3,1900,-0.05,0.8716875000000001
356968,196,19033,2539,8,56,1740000,335185693,33,300884.823159784,0,16,1114,3,2106,0.8,1.2397701149425286
2646252,355,42882,2014,2,75,20900000,4156804074,2600,1870748.90819081,0,16,2222,4,5073,0.0,0.2148133971291866
2320549,197,18473,1360,2,42,24100000,6243566021,2677,595135.451434562,0,16,10491,4,6832,0.0,0.08229460580912863
53456,23,2325,142,2,36,8540000,915875380,5,708881.873065015,0,16,1292,3,4313,0.0,0.02888758782201405
631145,92,2792,157,2,20,68700,16132150,3535,105438.888888888,0,63,153,1,6320,0.0,4.292576419213974
55814,450,547,54,8,41,924000,651424360,710,19665.6410566037,0,19,33125,2,6732,0.0,0.06504329004329004
2393575,411,58643,4415,2,43,12500000,3641235708,1216,2053714.44331641,1,16,1773,4,3974,0.283333333333333,0.504464
796748,202,6927,0,2,51,1360000,310151830,1699,269229.019097222,0,16,1152,3,4080,0.0,0.5093382352941177
281986,1469,4281,528,8,65,17300000,5799828566,426,240327.707537396,0,19,24133,4,6861,0.0,0.027797687861271674
1453276,2546,19432,874,2,68,5900000,854592349,415,678247.896031746,0,16,1260,3,2980,0.0,0.34416949152542375
612842,546,4518,0,2,63,1360000,310151830,1655,269229.019097222,0,16,1152,3,4080,0.0,0.3322058823529412
261379,558,7695,584,8,36,12500000,3641235708,110,2053714.44331641,0,63,1773,4,3974,0.366666666666666,0.066232
396831,194,3943,1971,8,60,10900000,7967600719,194,110411.162493244,1,16,72163,4,6759,0.15,0.054256880733944954
7645659,1100,147090,16156,12,39,4680000,594906301,1184,2458290.5,0,16,242,3,4147,0.0,3.4881623931623933
358553,718,7862,1243,2,53,698000,130587096,597,388652.071428571,1,16,336,2,1824,0.1,1.3044412607449856
133024,892,10318,1534,10,27,605000,64054877,42,188952.439528023,0,16,339,2,2527,0.0,1.95900826446281
386979,2546,5309,959,2,57,5900000,854592349,415,678247.896031746,0,16,1260,3,2980,0.0,0.10623728813559323
1190868,439,21502,1415,8,51,1360000,280239934,1879,97678.6106657371,0,16,2869,3,3939,0.0,1.6850735294117645
2529567,795,99111,22205,2,38,10700000,1973540959,1593,4027634.61020408,0,17,490,4,4619,0.0,1.1337943925233644
222899,789,6997,640,9,71,42300000,8199750579,73,35948.366837938,0,16,228098,4,5689,0.8,0.018054373522458627
37071,28,1705,75,2,64,698000,130587096,345,388652.071428571,1,16,336,2,1824,0.0,0.2550143266475645
875173,91,7639,226,12,51,8710,6583651,2665,85501.961038961,0,63,77,1,5339,0.0,90.29850746268657
544262,4092,9972,3309,8,74,5180000,5736050374,53,32573.6129589142,0,19,176095,3,6423,-0.266666666666666,0.2563899613899614
534045,61,4589,142,12,54,8710,6583651,2665,85501.961038961,0,63,77,1,5339,0.0,54.31687715269805
76158,958,1779,235,12,66,490000,34670053,144,4801.94639889196,0,16,7220,2,3684,0.0,0.4110204081632653
439345,530,4614,306,8,27,8550,1868631,1668,6291.68686868686,0,17,297,1,2661,0.0,57.54385964912281
493439,338,15206,748,8,41,12500000,3641235708,633,2053714.44331641,0,16,1773,4,3974,0.366666666666666,0.127632
383518,181,2977,0,2,55,1360000,310151830,1683,269229.019097222,0,16,1152,3,4080,0.0,0.2188970588235294
227650,692,4853,259,2,76,16100000,2061431910,2208,1290007.45306633,1,16,1598,4,6819,0.0,0.03175155279503106
2554698,313,126063,3156,2,61,6500000,1807748897,783,2472980.70725034,1,17,731,3,6822,0.383333333333333,1.9879846153846155
3167368,474,42524,4947,2,68,698000,130587096,1465,388652.071428571,1,16,336,2,1824,0.4,6.8010028653295125
355737,213,3575,1642,8,91,17300000,5799828566,208,240327.707537396,0,19,24133,4,6861,0.0,0.03015606936416185
16375365,299,117637,3700,2,40,20900000,4156804074,3302,1870748.90819081,0,16,2222,4,5073,0.0,0.5805598086124403
1732692,246,50263,2153,2,63,6500000,1807748897,3076,2472980.70725034,1,16,731,3,6822,0.0,0.8064
135588,923,3911,464,12,63,25600000,2827312576,650,572562.287565816,0,16,4938,4,6619,0.183333333333333,0.01708984375
4886721,107,2531,0,12,43,3220000,677757215,726,840889.844913151,0,16,806,3,4563,0.266666666666666,0.07860248447204969
878722,391,27172,1388,8,29,12500000,3641235708,647,2053714.44331641,0,16,1773,4,3974,0.4,0.22848000000000002
4373486,46,54410,0,12,27,19800000,1205991833,3194,6153019.55612244,0,16,196,4,7151,0.0,0.2747979797979798
3393740,44,206943,2232,8,26,4920000,1100405365,738,3861071.45614035,0,16,285,3,4828,0.366666666666666,4.251524390243903
17416,887,455,75,12,29,1630000,549207731,85,152600.091969991,0,17,3599,3,3338,0.0,0.03251533742331288
408756,261,4766,130,2,61,837000,178441506,2784,237605.201065246,0,19,751,2,4091,0.0,0.5849462365591398
104219,61,1,0,12,49,2480,21088358,90,193471.174311926,0,19,109,1,5522,0.0,0.04032258064516129
214221,2736,1859,111,8,71,1910000,789157874,223,156485.796946262,0,19,5043,3,1981,0.0,0.10314136125654451
556523,10,6455,125,10,49,150000,44216211,152,47956.8449023861,0,63,922,2,2046,0.0,4.386666666666667
1095433,671,14970,626,2,53,698000,130587096,366,388652.071428571,0,16,336,2,1824,0.0,2.2343839541547275
3295795,1007,81737,6258,12,28,4680000,594906301,204,2458290.5,0,16,242,3,4147,0.0,1.880235042735043
172744,3175,1768,283,10,59,1000,172707,1253,172707.0,0,63,1,1,2576,0.116666666666666,205.10000000000002
1364886,1128,45979,1974,2,53,4160000,428670926,278,2051057.06220095,0,16,209,3,6545,-0.1,1.152716346153846
268992,561,1717,81,2,16,1400000,218501194,3317,308182.220028208,0,16,709,3,5795,0.0,0.12842857142857145
14572,234,246,9,12,73,673000,71681059,40,38662.9228694714,0,21,1854,2,4128,0.0,0.037890044576523035
5035988,60,103524,3389,8,56,435000,238632202,91,495087.556016597,1,16,482,2,2762,0.0,24.577701149425287
95495,745,1636,331,12,44,1630000,549207731,158,152600.091969991,0,17,3599,3,3338,0.2,0.12067484662576687
967318,343,7693,0,2,83,5630000,1922548699,926,2043091.07226354,0,16,941,3,3879,0.0,0.13664298401420957
809550,19,14103,180,12,40,19400,2511042,307,13010.5803108808,0,16,193,1,1399,0.0,73.62371134020619
534151,308,3717,237,2,21,23500,4442376,2869,75294.5084745762,0,16,59,1,4870,0.0,16.825531914893617
1059580,206,7055,640,4,55,529000,156432874,2132,47217.8913371566,0,63,3313,2,4604,0.0,1.4546313799621928
3102646,459,30220,1491,12,76,21300,5564457,486,139111.425,0,63,40,1,706,-0.2,148.87793427230048
145626,673,11638,2201,10,76,605000,64054877,63,188952.439528023,1,16,339,2,2527,0.0583333333333333,2.2874380165289256
494702,590,19426,2639,2,48,698000,130587096,233,388652.071428571,0,16,336,2,1824,-0.5,3.161174785100287
108038,128,1621,0,8,68,2210000,1167588210,114,12286.1343954205,0,16,95033,3,6068,0.0994318181818181,0.07334841628959277
51055,302,390,0,2,52,17000,3465288,1221,57754.8,0,63,60,1,1321,0.0,2.2941176470588234
50351,728,1864,281,12,53,442000,201729296,211,445318.534216335,1,63,453,2,2704,0.0,0.4852941176470589
12498,214,350,60,8,61,2140000,1771392585,192,56142.0063704361,0,16,31552,3,4288,0.3,0.019158878504672898
136993,787,3141,268,12,83,25600000,2827312576,415,572562.287565816,0,16,4938,4,6619,0.483333333333333,0.013316406250000001
2624469,238,59032,6107,8,65,12500000,3641235708,2447,2053714.44331641,3,16,1773,4,3974,1.0,0.521112
134400,118,552,0,2,44,2680,2275542,2146,9065.90438247012,0,16,251,1,4721,0.0,20.597014925373134
505426,747,10492,853,2,36,698000,130587096,191,388652.071428571,0,16,336,2,1824,0.0,1.6253581661891119
43733,486,1933,88,2,84,1130000,219909962,7,39332.8495796816,0,31,5591,3,3247,0.433333333333333,0.1788495575221239
62121,172,762,0,8,70,871000,330746524,27,16920.5772752852,0,16,19547,2,6164,-0.2,0.08748564867967853
1632320,1081,41266,10483,12,41,4680000,594906301,2066,2458290.5,1,16,242,3,4147,0.0,1.1057478632478632
974355,808,25155,926,12,49,1520000,196869012,103,579026.505882352,0,16,340,3,6850,0.0,1.7158552631578945
617162,543,13083,1609,2,33,698000,130587096,1171,388652.071428571,0,16,336,2,1824,0.0,2.1048710601719196
317989,223,2162,0,2,82,1360000,310151830,1762,269229.019097222,0,16,1152,3,4080,0.0,0.1589705882352941
1084111,60,30096,160,2,98,698000,61599472,380,148075.653846153,1,19,416,2,5782,1.0,4.334670487106018
37323,27,1725,30,12,71,1520000,196869012,247,579026.505882352,0,63,340,3,6850,0.0,0.11546052631578947
542045,361,2273,0,2,88,5630000,1922548699,733,2043091.07226354,0,16,941,3,3879,0.2,0.04037300177619894
108342,207,908,38,12,42,3940000,1878532302,390,81487.5418383724,0,16,23053,3,6834,0.5,0.02401015228426396
122974,977,3080,256,2,54,698000,130587096,107,388652.071428571,1,16,336,2,1824,0.0,0.4779369627507164
37715,207,190,24,2,65,149000,20972913,1091,162580.720930232,1,16,129,2,3093,0.0,0.1436241610738255
22389,180,136,9,2,27,529000,156432874,803,47217.8913371566,0,63,3313,2,4604,0.0,0.027410207939508505
54582,625,2438,1167,10,69,277000,180821319,20,25275.5547945205,0,17,7154,2,1558,0.2,1.3014440433212997
443561,1210,6097,0,8,84,5980000,2320231420,994,490017.195353748,0,16,4735,3,4393,0.0,0.10195652173913045
95505,2172,1414,83,8,99,3210000,1290011461,293,6746.00452344346,1,21,191226,3,6586,0.0,0.04663551401869159
22345,174,399,4,6,53,873000,45697835,547,53952.5796930342,0,17,847,2,3149,0.136363636363636,0.04616265750286369
704938,532,29779,3008,8,40,4920000,1100405365,1033,3861071.45614035,0,16,285,3,4828,0.183333333333333,0.6664024390243902
121330,393,2353,252,8,66,1160000,180224687,47,16639.7088911457,0,19,10831,3,5778,0.0,0.22456896551724137
922894,1408,26189,1223,2,101,4380000,437007948,131,921957.696202531,1,16,474,3,1789,-0.4,0.6258447488584475
24973,267,0,29,3,27,285000,57630373,6,168018.580174927,0,19,343,2,765,0.0,0.010175438596491228
3247692,22,94112,537,10,99,47100,5751099,190,169149.970588235,7,63,34,1,222,0.5,200.95329087048833
2288377,59,171601,2349,4,28,658000,241892580,87,803629.833887043,0,63,301,2,3794,0.0,26.43617021276596
157964,5357,1714,30,4,82,273000,98842734,6,1008599.32653061,0,66,98,2,1406,0.0,0.6388278388278389
5700866,15,325635,12372,4,42,785000,295394922,86,391770.453580901,2,63,754,2,834,0.0,43.05821656050956
4700260,41,340093,5434,3,33,1860000,1375227016,164,1294940.69303201,0,63,1062,3,1022,-0.25,18.576720430107528
8026309,55,495798,23916,5,30,8900000,13667673087,749,4792311.74158485,0,63,2852,3,1845,0.0,5.839483146067416
46740430,20,2286410,17528,3,44,18600000,12765375691,1387,7531195.0979351,0,63,1695,4,5414,0.0,12.386763440860216
215892,1527,10545,1075,2,83,102000,7281684,9,316594.956521739,0,63,23,2,206,0.0,11.392156862745098
13199010,45,777251,3938,7,36,864000,342830006,116,883582.489690721,2,16,388,2,3845,1.0,90.41539351851851
