Views,Likes,Engagement_Rate,Comments,Average_Video_Views,Hashtag_Count,Channel_Country,Video_Age,Weekly_Videos,Total_Videos_Posted,Title_Length,Month,Channel_Subscribers,Publish_Hour_Time,Title_Sentiment,Duration
26359138,396447,1.50591798563367,500,4000929.49677419,2,86,403,9.054242002781642,1860,79,12,9690000,7,0.0,21
227046,10213,4.698166891290749,454,387408.4499484,0,85,5,3.3898050974512746,1938,58,1,3230000,4,0.0,1030
412400,9509,2.49224054316197,769,464124.487046632,0,86,223,1.0468810538550948,772,60,6,1580000,9,0.0,891
412035,10444,2.62404892788234,368,9990.80586080586,0,87,863,1.7247292418772564,273,67,9,15100,17,0.227272727272727,26
374923,15317,4.37609855890409,1090,95744.7256038647,0,86,1556,2.650933040614709,1035,24,10,1020000,10,0.38125,1051
1251066,71070,5.85500685015818,2180,959410.65079365,3,85,297,0.14421190320470897,63,56,3,295000,14,0.0,49
55197,824,1.66856894396434,97,81487.5418383724,0,86,10,23.612964588820603,23053,29,1,3940000,10,1.0,203
221530,10035,4.67115063422561,313,65980.5310526315,0,11,35,2.7411376751854903,1900,49,12,881000,12,-0.875,730
185976,4720,2.60463715748268,124,198512.892703862,0,69,9,0.4050161410479265,233,56,1,237000,4,1.0,852
2945510,2673,0.09777593693452061,207,2722965.31872749,2,5,245,3.826115485564304,1666,87,5,15300000,2,0.0944444444444444,614
20889,2030,10.0244147637512,64,263083.155555555,0,87,599,0.2552674230145867,45,60,5,174000,4,0.2,24
616669,0,0.0754051200887348,465,139073.795795795,0,86,1713,2.125531914893617,999,77,5,1340000,7,0.0,1339
1171890,61491,5.38617105701047,1629,206917.998095238,0,86,89,3.786057692307692,1575,55,10,1490000,13,0.45,59
14605433,261646,1.79569479384828,623,4834770.86,2,32,189,3.839122486288848,900,57,7,5520000,3,0.5,25
4441004,239065,5.42636304763517,1920,5483967.81991814,1,86,611,2.111522633744856,1466,33,5,13800000,8,0.0,60
237333,16961,7.1915831342459695,107,140011.145429362,0,11,476,1.8166786484543493,1444,38,10,456000,8,0.421875,54
132786,921,0.706399771060202,17,1273.53441295546,0,86,1131,2.224271012006861,741,62,12,3270,21,0.0,68
434145,12554,3.02963295673104,599,905942.760508308,0,87,1383,1.3360074626865672,1023,22,4,9270000,4,-0.1,346
3599091,120296,4.37930021774942,37319,1095334.12176165,0,85,507,0.6558252427184466,386,63,8,2220000,8,0.15,1334
49876562,1426276,2.86369377263813,2036,2865839.1036717,1,32,329,3.1650390625,463,99,2,3160000,20,0.5,61
632398,4821,0.783841821131629,136,618598.530506721,0,85,175,4.388804841149773,2901,49,7,3580000,9,0.0,613
1278716,92290,7.28339991053525,844,1517795.92857142,4,56,582,0.4068987543915682,182,53,6,681000,4,0.0,48
1016003,84994,8.40469959242246,398,688001.320833333,1,32,25,1.9243986254295535,960,80,12,879000,21,0.0,59
1946089,20607,1.05889298999172,0,640004.864503816,0,86,1209,0.5197676066317132,524,74,9,781000,8,0.0,170
1923032,44150,2.38805178488969,1773,243899.243801652,0,86,901,0.3872,242,50,8,953000,4,0.09375,424
1188325,110449,9.30873288031472,169,357558.308681672,7,32,124,3.0110650069156293,311,87,9,215000,3,-0.5,11
20438144,924471,4.56324703456439,8172,6730880.60815602,0,86,920,1.2434645669291338,564,25,7,4280000,8,0.0,60
35216,1285,4.0095411176737805,127,276703.09600477,1,86,8,13.241962774957699,6708,54,1,2340000,12,-0.5,945
2332482,8125,0.362532272489133,331,828484.335318901,0,86,189,8.622226198997852,6883,77,7,9810000,6,0.35,7451
79672383,1000854,1.27461607367762,14663,941520.778181818,0,86,1551,1.0802469135802468,275,94,10,1940000,6,0.433333333333333,2045
1095732,77341,7.09808602833539,435,298802.857364341,2,80,154,6.359154929577465,645,45,8,436000,22,0.0,22
381223,6798,1.89337999018946,420,618598.530506721,0,85,53,4.388804841149773,2901,41,11,3580000,10,0.35,584
29353,234,0.841481279596634,13,13506.7285877426,1,75,4,259.41362789459674,139231,94,1,3170000,16,0.0,3312
89898,1105,1.27700282542436,43,15861.0696117804,0,86,2738,1.6605271514766593,747,26,7,112000,21,0.0,2496
49654239,1922072,3.9170170345375697,22893,2975590.13412921,1,86,1241,5.188964081207704,1424,34,8,4900000,8,0.0,34
214221,1859,0.919611055872206,111,156485.796946262,0,2,223,17.819787985865727,5043,71,6,1910000,1,0.0,2736
149417,6712,4.57176894195439,119,71374.4390243902,3,86,145,0.17310012062726177,41,94,8,10100,20,0.0,46
38771,0,0.175388821541874,68,6680.2641213624,0,54,12,305.47774946089004,222606,88,1,3380000,10,-0.0499999999999999,1482
1985180,41813,2.20705427215668,2001,1241359.84659771,0,87,2199,22.42588071154517,9185,40,1,44700000,17,0.0,478
2836454,52916,1.87364223075713,229,31145.2369077306,4,32,673,4.818884120171674,802,91,3,90200,2,0.5,33
74886,4305,5.8969633843441995,111,147907.906512605,0,32,5,4.928994082840237,952,45,1,297000,19,0.0,1132
5841310,80963,1.38960267474248,208,87496.2053571428,6,32,120,1.0965034965034965,112,91,9,30600,3,0.0,13
3059761,60306,2.19912601016876,6982,423041.71566265,0,85,500,1.0050164331430549,830,39,9,3430000,9,-0.0875,791
606525,16148,2.8742426115988597,1285,4068549.99502487,0,85,61,0.3550340651021953,201,55,11,4420000,12,0.266666666666666,1119
10362701,774205,7.538256676517049,6962,402372.099099099,0,86,868,2.4459601259181536,333,28,9,198000,17,0.0,58
36001,587,1.76383989333629,48,5241.57142857142,0,87,928,0.024269440316988605,7,38,7,393,1,0.2,199
67007,7605,11.4047786052203,37,42626.743852459,3,86,592,0.6565443013645974,488,72,6,365000,15,0.0,45
153713,8906,6.008600443684,330,392392.508658008,0,86,14,1.0841434797184044,462,51,1,1830000,9,0.5,777
821479,7250,0.9898001044457609,881,110412.692539009,0,87,14,74.73501997336885,72162,34,1,10900000,11,0.35,1104
2374043,87712,3.7494687332959,1302,661759.23286052,4,86,326,1.7376760563380282,1692,95,2,4720000,15,0.0,37
38055,530,1.57666535277887,70,24577.6615987618,0,32,32,324.49175371083015,168643,104,12,7420000,2,-0.1,6265
36065,1892,6.25537224455843,364,25786.0106060606,0,86,9,2.1192660550458715,1320,50,1,164000,6,-0.1,2448
122424,5515,4.9712474678167595,571,165669.997927325,1,86,6,119.51844109302672,114345,73,1,12700000,13,0.2,37
4781762,106896,2.2464731619850498,525,1762968.75,4,87,136,3.8431372549019613,112,95,9,481000,7,0.2,16
255853,28321,11.499962869303799,1102,106799.891276864,7,86,26,15.073502722323049,2373,87,12,449000,13,0.25,54
9372217,327325,3.57659239003962,7881,674955.87,3,86,235,0.15290519877675843,100,75,5,171000,0,0.0,60
39999,2032,5.17762944073601,39,35948.366837938,0,87,600,280.6619792582176,228098,96,5,42300000,6,-0.1,532
2828182,78979,2.81120521946607,527,305992.660714285,6,86,625,0.2351529694061188,56,94,5,52200,14,0.0,32
254070,1810,0.712402093911126,0,46434.5065182634,0,86,9,16.846825514281488,16262,55,1,1810000,21,-0.1,211
829571,104256,12.6513583526907,696,1962428.77624309,3,87,45,8.390728476821192,362,53,12,1060000,9,-1.0,15
1704718,63710,3.8189307557027,1392,196426.066666666,0,60,2060,0.2355844738613417,150,39,5,730000,3,0.5,420
1067146,9661,0.9185247379458851,141,35480.455465587,7,87,99,22.166666666666664,494,86,10,22300,0,0.0,11
1831090,101348,5.58831078756369,979,69039.5189873417,4,87,99,1.5276243093922652,79,76,10,23000,21,0.0,20
5083602,302281,5.96858290637229,1138,3793328.71746031,4,86,203,1.4535266974291365,315,79,6,1660000,5,0.39375,60
5088761,130159,2.63368627451751,3863,2051057.06220095,0,86,75,0.22352941176470587,209,40,11,4160000,5,0.0,1188
34079,282,0.9389946888112909,38,31853.1162790697,0,86,551,0.09255842558425584,43,77,7,76100,16,0.0,90
1190868,21502,1.92439464323501,1415,97678.6106657371,0,85,1879,5.098502157908099,2869,51,11,1360000,14,0.0,439
12831285,45130,0.36234095026336,1363,595135.451434562,0,86,2652,10.748975409836067,10491,39,10,24100000,3,0.0,233
60374,4702,7.9355351641435,89,1548688.75471698,4,86,78,3.1440677966101696,159,98,11,473000,3,0.0,22
4811108,408126,8.58058060638006,4695,5511962.12751677,0,11,304,3.5,298,41,3,1730000,13,0.0,35
231122,657,0.291620875554901,17,138847.379310344,0,74,18,1.6370967741935483,29,100,1,24400,14,0.666666666666666,4958
1503157,5713,0.401820967470463,327,2152569.92759295,0,86,122,1.7114832535885167,1022,49,9,8430000,4,-0.25,1829
104715,2805,2.8190803609798,147,140552.024271844,0,86,1439,1.6180430879712746,1030,24,2,702000,16,0.0,671
57681,1951,3.44134116953589,34,1398858.4572072,8,86,16,9.993569131832796,444,97,1,975000,20,0.5,26
4474302,105268,2.47269853487761,5368,137103.470095693,0,65,2791,1.5906496330524598,836,28,5,1620000,3,0.0,1058
21319528,536799,2.60618809196901,18828,11662167.8576779,0,27,1897,0.44373219373219375,267,64,11,23500000,4,0.152777777777777,446
11088049,70373,0.655615789576687,2322,1150528.95328031,0,86,1537,3.3921001926782277,1006,82,11,2820000,6,-0.0982142857142857,668
22989205,1489844,6.51250010602802,7328,377932.547619047,3,11,298,0.12436548223350255,84,45,3,43600,17,0.0,30
2482378,141674,6.17500638500663,11613,498677.103585657,0,86,617,3.815418023887079,502,63,5,366000,17,-0.0625,59
695003,17488,2.53883796185052,157,256733.838028169,2,32,268,0.7112701252236137,284,47,4,136000,4,0.0,33
354316,8719,2.66372390747242,719,521361.185991481,0,29,5,2.7693315858453476,2113,48,1,3530000,3,0.0,161
7135714,103790,1.4837337931424899,2085,1058094.78527607,0,2,417,0.25049396267837537,163,65,11,1580000,16,1.0,2167
446009,23259,5.28173198298689,298,81056.2196193265,0,85,304,0.9884225759768451,683,41,3,544000,10,0.0,341
9941231,746165,7.564988681985151,5888,4792311.74158485,0,87,151,10.82059620596206,2852,29,8,8900000,10,0.0,54
5565118,142816,2.69349185408108,7080,2710485.53837141,0,86,79,1.94355888093689,1707,39,11,19700000,10,0.25,1229
2164237,218830,10.1440831110456,712,2486139.862916,0,32,212,3.089891570479189,1262,80,6,3580000,4,0.0,58
3438950,183962,5.38181712441297,1116,3688893.05325779,0,85,127,2.459685446944057,1765,39,9,20400000,23,0.0,56
27839,635,3.7178059556736898,400,110411.162493244,0,87,102,74.736055629531,72163,66,10,10900000,18,0.0,396
142065,4510,3.3210150283321,208,330949.573770491,0,86,61,0.25058685446009393,183,32,11,786000,5,0.0,1355
728755,16038,2.37953770471557,1303,1400351.96666666,0,86,29,0.514453699167075,150,31,12,1790000,4,-1.0,2247
40836152,2652451,6.516069388712229,8461,3688893.05325779,0,85,827,2.459685446944057,1765,29,10,20400000,22,0.0,60
1971966,54405,2.76799904257984,179,49262.9433962264,2,32,590,0.19871451526513123,53,66,6,12200,2,-0.375,12
9692833,28986,0.30275978137661,360,36318858.3310104,0,32,22,0.9494328922495273,287,99,12,24900000,17,0.328701298701298,508
60892,0,0.0,0,65850.4805217801,1,11,9,61.912816496998175,33884,92,1,3820000,0,0.0,1356
833033,16498,2.05778162449746,644,248561.424012158,0,86,221,1.042081447963801,658,32,6,1500000,13,0.5,1032
9392718,154888,1.67369019276422,2317,3698351.4,0,32,37,0.3143712574850299,15,89,12,239000,19,0.425,8374
1135557,16086,1.63937169160156,2530,894411.055813953,0,86,22,1.3509874326750448,215,56,12,1120000,14,0.0,507
285437,20359,7.19808574221281,187,2020914.09607351,0,25,6,3.606973740852346,1197,61,1,4970000,8,0.0,639
85653266,1999417,2.34280033174683,7268,439111.761431411,0,32,1090,3.848087431693989,1006,59,1,2000000,2,0.0,16
35423,2239,8.0286819298196,605,43514.18061674,0,86,19,0.8506423982869379,454,46,12,97100,13,0.5,3366
640096,5556,0.895021996700494,173,24165.5633802816,0,32,268,0.6716216216216216,71,61,4,13700,4,0.05,4836
27258937,1134490,4.23016495470824,18608,206810.324929971,1,86,49,0.7322004101963082,357,77,12,222000,9,0.0,32
14158,1332,10.1850543862127,110,47040.8885017421,1,86,18,1.0393171236420071,574,83,1,132000,5,0.5,416
33573290,932733,2.81586344382692,12645,56649213.7109375,0,86,28,0.5558312655086849,128,40,12,48400000,9,0.25,623
2291719,156719,8.23835732042191,32081,323836.736982643,1,27,358,0.7966874335207416,749,52,1,1590000,7,0.0,1297
19175651,1092178,5.7109195406195,2928,3475812.41476274,1,2,529,0.817864476386037,569,52,8,1640000,6,0.0,56
1833478,70820,3.9098914740182305,867,100889.827586206,0,86,1101,0.2458222329861952,145,56,1,250000,6,0.0,775
1280728,15862,1.36859661067767,1666,685841.635135135,0,82,22,0.15088843577046315,74,45,12,244000,7,0.0,2631
9582547,204150,2.4622576857697602,31797,905942.760508308,0,87,3684,1.3360074626865672,1023,28,12,9270000,3,0.0,567
13850226,24885,0.179672158418209,0,4396856.77652733,1,86,214,2.2012133468149644,622,75,6,2550000,4,0.35,1289
2182141,104149,4.94088145541465,3668,98547.3928571428,0,11,1043,0.24576802507836992,168,62,3,153000,10,0.85,753
4855478,152897,3.2295481515929003,3913,7535398.69117647,0,2,791,0.07878186031115525,68,18,11,3590000,20,0.2,255
54650896,3058564,5.61223552492167,8573,7595038.01315789,0,86,1107,0.5557877141663184,380,44,1,4120000,4,0.0,30
35011,2115,6.36085801605209,112,19282.3411214953,1,86,94,1.5735294117647058,428,82,10,126000,7,0.0,962
1253090,33093,2.90753257946356,3341,323836.736982643,0,27,94,0.7966874335207416,749,40,10,1590000,6,0.0,436
487353,0,0.151635467515332,739,4980.08461538461,3,86,395,0.2255825483391175,130,94,12,706,6,1.0,26
1870835,89516,4.8442005842311,1111,267942.808917197,5,87,319,0.4854240282685512,157,97,3,194000,13,-1.0,35
124354,1314,1.1016935522781701,56,151845.798165137,0,86,2475,0.16493731085170774,109,47,4,31100,9,0.0,65
209397,4583,2.33527700969927,307,507461.640546697,0,86,840,11.303334968121629,6585,48,10,9160000,5,-0.2,940
16144649,234073,1.51483008394917,10491,10647588.283214,0,86,99,2.5313578826237055,1257,36,10,19800000,8,0.0,969
4026943,216009,5.37067447937554,265,7029039.45762711,1,32,14,0.5490196078431373,236,79,1,2320000,18,0.5,48
5332775,12524,0.234849585816015,0,13821013.8132678,0,86,1576,2.13142144638404,1221,73,9,22900000,4,0.25,974
26884,1168,4.82071120368992,128,22856.0852713178,0,86,7,0.36134453781512604,129,68,1,34400,2,0.75,507
2990248,14541,0.509924260462677,707,2429892.97931034,1,87,540,4.510056127221703,2755,41,7,20000000,10,1.0,890
4716323,224441,4.89832863440438,6580,183129.121621621,5,87,599,0.24790619765494137,148,83,5,119000,10,-0.166666666666666,25
13073,372,3.10563757362502,34,170075.352259559,0,85,9,1.5106276569142285,863,93,1,1510000,3,0.4,844
7526769,142650,1.91242749711064,1294,359147.360151548,4,86,1156,12.984291029350972,4487,70,11,5460000,3,0.0,20
18135106,506219,2.81405027354127,4112,663071.207920792,0,11,557,0.33634633682207427,101,28,7,162000,1,-0.6,22
164677,619,0.391068576668265,25,3756280.70495767,0,86,32,17.44258453297623,7443,55,12,81100000,1,-0.5,911
7664229,269150,3.6329942646546702,9291,968067.229268292,3,86,158,6.40625,205,52,8,2170000,7,0.0,20
10036705,320586,3.2031329006880203,903,4487577.72098476,5,87,97,12.260780287474333,853,85,10,7630000,3,0.0,58
565459,11249,2.21996643434802,1304,191600.333333333,0,87,141,0.004473796335747763,3,53,8,6850,20,0.0,2582
171073,9895,6.00445423883371,377,182756.988222698,0,86,50,2.707246376811594,934,34,11,689000,10,1.0,29
113113,2505,2.41882011793516,231,2163350.12692763,0,86,11,3.300335570469799,843,36,1,1390000,9,0.0833333333333333,635
33469,1930,8.70058860438017,982,14350.984375,0,2,6,0.46861924686192463,64,100,1,16900,22,0.5,1841
13199397,485443,3.73273112400513,7255,38584.2764397905,0,87,565,6.066243194192378,955,27,7,106000,11,0.0,22
1277872,45830,3.60935993589342,293,18907.8365384615,0,32,1252,1.628635346756152,312,66,8,47900,23,0.5,21
13834,857,6.44788202978169,35,90834.511637403,8,86,45,5.8951169188445665,2449,96,12,667000,9,0.4,19
131737,4810,4.13323515792829,635,303799.754237288,0,86,7,0.5370611183355006,236,52,1,533000,13,0.075,1562
70443,8738,13.473304657666398,753,174306.232300884,0,86,5,1.5175059952038368,452,57,1,256000,15,0.0,1601
136583,3447,2.70677902813673,250,59722.5981873111,0,2,51,0.7277010050251256,331,32,11,112000,15,0.0,977
1840158,59882,3.5966476791666797,6302,48670.5454545454,3,86,374,1.0905412240768841,616,62,1,110000,6,-0.25,30
643310,0,0.00699507236013741,45,91488.9245283018,3,32,170,4.8999999999999995,371,55,8,115000,3,0.625,38
1314011,42621,3.42569430545102,2393,248561.424012158,0,86,148,1.042081447963801,658,56,8,1500000,13,0.0,1025
61686,5157,9.44946989592452,672,223832.206060606,0,86,12,0.31994459833795014,165,46,1,224000,15,0.0,1245
7264690,342604,4.761868710158311,3331,86123.6291866028,2,86,856,1.7001743172574084,836,48,9,331000,8,0.0,24
5515433,421872,7.86139546976638,11718,5492042.671875,0,87,481,0.5456760048721072,256,38,9,1540000,2,0.0,60
1283304,39872,3.1698646618416197,807,714794.322033898,0,11,1009,0.3575757575757576,118,55,4,251000,0,0.0,626
7431962,174263,2.36780005064611,1711,89599.3118811881,0,32,580,1.3931034482758622,202,69,6,39300,19,0.5,29
7679085,36375,0.515998976440552,3249,226749.333333333,0,87,6397,0.039900613855597775,39,21,7,3250,15,0.0,399
97282,6307,6.67646635554367,188,88497.3272727272,0,85,81,0.5635717273107487,385,43,10,296000,3,0.0,668
8290586,291243,3.52025779601104,607,2821889.78773584,0,86,287,0.2571032571032571,212,34,4,4420000,13,0.0,55
850690,13562,1.59705650707073,24,35721.609090909,0,57,659,0.6850533807829182,110,55,4,15900,6,1.0,11
37715,190,0.567413495956516,24,162580.720930232,1,86,1091,0.2919495635305529,129,65,1,149000,5,0.0,207
4164844,140202,3.5128086430128,6101,1097984.5980293,0,86,313,3.9254746387078496,3958,80,3,11800000,7,0.0,1191
113095,4535,4.1160086652814005,120,129566.837320574,0,86,57,0.7361006289308176,418,36,11,624000,6,0.0,1107
1830613,55393,3.12851487452563,1878,33039.9449275362,1,85,718,1.8253968253968254,345,71,2,124000,9,0.375,888
54041161,557902,1.0328608595215,268,4724237.64387755,4,86,183,1.3348900564312123,980,68,7,8320000,0,0.302142857142857,14
244576,10038,4.30909001700902,501,172748.525087514,0,86,40,2.299348409352242,857,30,12,813000,9,0.5,1406
30822318,416504,1.3561212365663,1484,36007823.4084507,0,87,447,2.691943127962085,568,36,10,26500000,23,-0.5,34
101107,1051,1.13048552523564,92,139797.072265625,0,62,65,3.4494706448508183,512,57,11,183000,14,0.0681818181818181,498
4590011,52825,1.15696890486754,280,200544.562992125,4,32,271,2.717615590370653,1016,93,4,747000,23,0.0,21
14983940,253825,1.73830114108839,6641,3649187.47669902,0,27,678,2.468332762752482,1030,75,3,7010000,16,0.35,1699
523305,34785,7.1174554036365,2461,712576.936954413,0,86,201,3.052876480541455,1031,29,7,552000,6,0.0,59
114090,2458,2.1982645280042,50,21850.5088183421,0,32,584,4.825531914893617,1134,84,6,121000,21,1.0,185
783855,18431,2.4528771265093603,796,3894795.62716049,0,86,98,1.5864577504196977,405,47,10,4060000,8,1.0,3192
175695,13690,7.80898716525797,30,186778.857142857,0,57,154,0.27438170788614097,84,92,8,87500,5,0.5,50
3245789,48005,1.58842734385999,3552,3008187.12295082,0,86,186,0.313049853372434,244,40,7,4720000,6,0.0,1234
534045,4589,0.885880403336797,142,85501.961038961,0,87,2665,0.10095523506274584,77,54,10,8710,13,0.0,61
215974,4326,2.06506338725957,134,43847.8412438625,0,86,119,1.5226059095763618,611,65,9,239000,6,0.5,616
94173,663,0.735879710745118,30,35230.7074829931,0,2,805,2.3267382702091575,588,41,11,141000,5,0.0,130
92168,1450,2.16778057460289,548,19665.6410566037,6,85,220,34.44370172311349,33125,78,6,924000,12,0.0,15
1129562,53059,5.14500310739915,5057,826665.648366921,0,32,58,7.4093416697315195,2878,56,11,9080000,22,0.0,506
76273205,2495481,3.2796838680110496,6039,362155.37062937,1,32,211,6.774957698815567,572,40,6,259000,23,0.0,50
1207867,9919,0.8245113079502949,40,109605.784313725,0,87,1137,0.7151442307692307,255,27,12,3730,1,0.368181818181818,716
46483367,820995,1.7688413147868498,1222,5564187.5144321,0,86,592,15.655080213903744,5855,76,6,36900000,7,0.214285714285714,16
1201159,8427,0.713977083799896,149,128813.376749847,0,86,128,3.379665001469292,1643,63,9,950000,8,0.267857142857142,3196
19897074,151599,0.798403825607725,7260,2048851.49193548,0,86,1710,0.4702058504875406,124,69,5,690000,2,0.725,3493
235049,9280,4.35909108313585,966,93110.2986111111,1,84,13,0.41532756489493206,144,68,1,362000,12,0.0,3197
350211,7940,2.36000582505974,325,238849.884920634,0,86,359,0.3141025641025641,252,43,1,93100,16,0.0,201
56546,2240,4.03918933257878,44,5413.6387921022,0,32,764,2.2101210121012103,861,51,12,36600,10,0.0,47
56427,2027,3.6170627536463003,14,6940.84615384615,1,57,22,0.13521545319465084,13,81,12,281,1,0.136363636363636,16
